date,weekday,commute,commute_filled,missing,cases_avg_s,cases_avg_s_1wkbf,cases_avg_s_2wkbf,cases_avg_c,cases_avg_c_1wkbf,cases_avg_c_2wkbf,vax_status,covid_stage,early-vaccine,lockdown,omicron,post-covid,post-vaccine,pre-pandemic,pre-vaccine,is_weekend,is_holiday,is_holiday_extra,during,post-vax,pre-covid,pre-vax,shelter-in-place,commute_filled_diff_dist
2020-02-28,4,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0
2020-02-29,5,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1.0
2020-03-01,6,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1.0
2020-03-02,0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0
2020-03-03,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
2020-03-04,2,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,pre-covid,pre-pandemic,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0
2020-03-05,3,1.0,1.0,0,0.14,0.0,0.0,0.0,0.0,0.0,pre-covid,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
2020-03-06,4,1.0,1.0,0,0.14,0.0,0.0,0.0,0.0,0.0,pre-covid,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
2020-03-07,5,0.0,0.0,0,0.14,0.0,0.0,0.0,0.0,0.0,pre-covid,lockdown,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0
2020-03-08,6,0.0,0.0,0,0.43,0.0,0.0,0.0,0.0,0.0,pre-covid,lockdown,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0
2020-03-09,0,0.0,0.0,0,0.57,0.0,0.0,0.0,0.0,0.0,pre-covid,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
2020-03-10,1,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,pre-covid,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
2020-03-11,2,0.0,0.0,0,1.14,0.0,0.0,0.0,0.0,0.0,pre-covid,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
2020-03-12,3,0.0,0.0,0,2.43,0.14,0.0,0.0,0.0,0.0,pre-covid,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
2020-03-13,4,0.0,0.0,0,3.13,0.14,0.0,0.0,0.0,0.0,pre-covid,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
2020-03-14,5,1.0,1.0,0,3.44,0.14,0.0,0.0,0.0,0.0,pre-covid,lockdown,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1.0
2020-03-15,6,1.0,1.0,0,5.14,0.43,0.0,0.0,0.0,0.0,pre-covid,lockdown,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1.0
2020-03-16,0,1.0,1.0,0,6.86,0.57,0.0,0.14,0.0,0.0,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
2020-03-17,1,0.0,0.0,0,9.43,1.0,0.0,0.14,0.0,0.0,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
2020-03-18,2,0.0,0.0,0,12.86,1.14,0.0,0.14,0.0,0.0,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
2020-03-19,3,0.0,0.0,0,19.57,2.43,0.14,0.14,0.0,0.0,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
2020-03-20,4,1.0,1.0,0,30.14,3.13,0.14,0.14,0.0,0.0,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
2020-03-21,5,1.0,1.0,0,40.0,3.44,0.14,0.29,0.0,0.0,shelter-in-place,lockdown,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0
2020-03-22,6,0.0,0.0,0,55.0,5.14,0.43,0.43,0.0,0.0,shelter-in-place,lockdown,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0
2020-03-23,0,0.0,0.0,0,67.14,6.86,0.57,0.43,0.14,0.0,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
2020-03-24,1,0.0,0.0,0,86.43,9.43,1.0,0.43,0.14,0.0,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
2020-03-25,2,0.0,0.0,0,101.14,12.86,1.14,0.43,0.14,0.0,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
2020-03-26,3,0.0,0.0,0,118.0,19.57,2.43,0.43,0.14,0.0,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
2020-03-27,4,0.0,0.0,0,134.71,30.14,3.13,0.45,0.14,0.0,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
2020-03-28,5,0.0,0.0,0,150.14,40.0,3.44,0.45,0.29,0.0,shelter-in-place,lockdown,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0
2020-03-29,6,0.0,0.0,0,163.57,55.0,5.14,0.45,0.43,0.0,shelter-in-place,lockdown,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0
2020-03-30,0,1.0,1.0,0,171.29,67.14,6.86,0.5,0.43,0.14,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
2020-03-31,1,1.0,1.0,0,195.86,86.43,9.43,0.5,0.43,0.14,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
2020-04-01,2,1.0,1.0,0,269.0,101.14,12.86,0.6,0.43,0.14,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
2020-04-02,3,0.0,0.0,0,269.57,118.0,19.57,0.64,0.43,0.14,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
2020-04-03,4,1.0,1.0,0,264.57,134.71,30.14,1.0,0.45,0.14,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
2020-04-04,5,1.0,1.0,0,271.71,150.14,40.0,1.0,0.45,0.29,shelter-in-place,lockdown,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0
2020-04-05,6,0.0,0.0,0,281.29,163.57,55.0,0.89,0.45,0.43,shelter-in-place,lockdown,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0
2020-04-06,0,0.0,0.0,0,290.29,171.29,67.14,1.29,0.5,0.43,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
2020-04-07,1,0.0,0.0,0,280.14,195.86,86.43,1.38,0.5,0.43,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
2020-04-08,2,0.0,0.0,0,222.43,269.0,101.14,1.43,0.6,0.43,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
2020-04-09,3,1.0,1.0,0,226.86,269.57,118.0,1.57,0.64,0.43,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
2020-04-10,4,1.0,1.0,0,251.57,264.57,134.71,1.57,1.0,0.45,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
2020-04-11,5,0.0,0.0,0,245.43,271.71,150.14,1.57,1.0,0.45,shelter-in-place,lockdown,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0
2020-04-12,6,0.0,0.0,0,229.43,281.29,163.57,1.57,0.89,0.45,shelter-in-place,lockdown,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0
2020-04-13,0,0.0,0.0,0,247.14,290.29,171.29,0.86,1.29,0.5,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
2020-04-14,1,1.0,1.0,0,234.86,280.14,195.86,0.86,1.38,0.5,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
2020-04-15,2,0.0,0.0,0,231.14,222.43,269.0,0.86,1.43,0.6,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
2020-04-16,3,0.0,0.0,0,231.57,226.86,269.57,0.86,1.57,0.64,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
2020-04-17,4,1.0,1.0,0,232.86,251.57,264.57,0.38,1.57,1.0,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
2020-04-18,5,1.0,1.0,0,234.43,245.43,271.71,0.38,1.57,1.0,shelter-in-place,lockdown,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0
2020-04-19,6,0.0,0.0,0,240.0,229.43,281.29,0.38,1.57,0.89,shelter-in-place,lockdown,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0
2020-04-20,0,0.0,0.0,0,215.86,247.14,290.29,0.57,0.86,1.29,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
2020-04-21,1,0.0,0.0,0,237.57,234.86,280.14,0.88,0.86,1.38,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
2020-04-22,2,1.0,1.0,0,259.57,231.14,222.43,1.22,0.86,1.43,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
2020-04-23,3,1.0,1.0,0,298.86,231.57,226.86,1.2,0.86,1.57,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
2020-04-24,4,1.0,1.0,0,313.57,232.86,251.57,1.57,0.38,1.57,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
2020-04-25,5,0.0,0.0,0,327.71,234.43,245.43,2.25,0.38,1.57,shelter-in-place,lockdown,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0
2020-04-26,6,0.0,0.0,0,373.0,240.0,229.43,2.33,0.38,1.57,shelter-in-place,lockdown,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0
2020-04-27,0,1.0,1.0,0,392.14,215.86,247.14,2.86,0.57,0.86,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
2020-04-28,1,1.0,1.0,0,379.57,237.57,234.86,2.86,0.88,0.86,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
2020-04-29,2,1.0,1.0,0,367.71,259.57,231.14,2.14,1.22,0.86,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
2020-04-30,3,0.0,0.0,0,333.86,298.86,231.57,2.14,1.2,0.86,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
2020-05-01,4,1.0,1.0,0,451.86,313.57,232.86,2.14,1.57,0.38,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
2020-05-02,5,1.0,1.0,0,494.0,327.71,234.43,2.14,2.25,0.38,shelter-in-place,lockdown,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0
2020-05-03,6,0.0,0.0,0,490.86,373.0,240.0,0.86,2.33,0.38,shelter-in-place,lockdown,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0
2020-05-04,0,0.0,0.0,0,506.29,392.14,215.86,1.71,2.86,0.57,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
2020-05-05,1,0.0,0.0,0,511.57,379.57,237.57,1.75,2.86,0.88,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
2020-05-06,2,1.0,1.0,0,497.43,367.71,259.57,1.75,2.14,1.22,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
2020-05-07,3,1.0,1.0,0,514.57,333.86,298.86,2.0,2.14,1.2,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
2020-05-08,4,1.0,1.0,0,356.43,451.86,313.57,2.0,2.14,1.57,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
2020-05-09,5,0.0,0.0,0,328.43,494.0,327.71,2.0,2.14,2.25,shelter-in-place,lockdown,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0
2020-05-10,6,0.0,0.0,0,312.71,490.86,373.0,2.0,0.86,2.33,shelter-in-place,lockdown,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0
2020-05-11,0,1.0,1.0,0,305.71,506.29,392.14,2.0,1.71,2.86,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
2020-05-12,1,1.0,1.0,0,317.43,511.57,379.57,2.0,1.75,2.86,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
2020-05-13,2,1.0,1.0,0,360.57,497.43,367.71,2.0,1.75,2.14,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
2020-05-14,3,0.0,0.0,0,354.29,514.57,333.86,2.0,2.0,2.14,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
2020-05-15,4,1.0,1.0,0,377.29,356.43,451.86,0.14,2.0,2.14,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
2020-05-16,5,1.0,1.0,0,361.29,328.43,494.0,0.38,2.0,2.14,shelter-in-place,lockdown,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0
2020-05-17,6,0.0,0.0,0,333.0,312.71,490.86,0.38,2.0,0.86,shelter-in-place,lockdown,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0
2020-05-18,0,0.0,0.0,0,334.86,305.71,506.29,0.4,2.0,1.71,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
2020-05-19,1,0.0,0.0,0,360.57,317.43,511.57,0.4,2.0,1.75,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
2020-05-20,2,1.0,1.0,0,324.71,360.57,497.43,0.4,2.0,1.75,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
2020-05-21,3,1.0,1.0,0,340.29,354.29,514.57,0.42,2.0,2.0,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
2020-05-22,4,1.0,1.0,0,349.57,377.29,356.43,0.46,0.14,2.0,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
2020-05-23,5,0.0,0.0,0,365.86,361.29,328.43,1.0,0.38,2.0,shelter-in-place,lockdown,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0
2020-05-24,6,0.0,0.0,0,389.29,333.0,312.71,1.0,0.38,2.0,shelter-in-place,lockdown,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0
2020-05-25,0,0.0,0.0,0,395.14,334.86,305.71,1.0,0.4,2.0,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0.0
2020-05-26,1,1.0,1.0,0,379.86,360.57,317.43,1.0,0.4,2.0,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
2020-05-27,2,1.0,1.0,0,403.71,324.71,360.57,1.0,0.4,2.0,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
2020-05-28,3,0.0,0.0,0,399.0,340.29,354.29,1.0,0.42,2.0,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
2020-05-29,4,1.0,1.0,0,405.0,349.57,377.29,1.43,0.46,0.14,shelter-in-place,lockdown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
2020-05-30,5,1.0,1.0,0,415.86,365.86,361.29,1.29,1.0,0.38,shelter-in-place,pre-vaccine,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1.0
2020-05-31,6,0.0,0.0,0,388.0,389.29,333.0,1.29,1.0,0.38,pre-vax,pre-vaccine,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.0
2020-06-01,0,1.0,1.0,0,387.0,395.14,334.86,1.29,1.0,0.4,pre-vax,pre-vaccine,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0
2020-06-02,1,1.0,1.0,0,505.43,379.86,360.57,2.14,1.0,0.4,pre-vax,pre-vaccine,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0
2020-06-03,2,1.0,1.0,0,523.43,403.71,324.71,2.38,1.0,0.4,pre-vax,pre-vaccine,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0
2020-06-04,3,0.0,0.0,0,515.86,399.0,340.29,3.0,1.0,0.42,pre-vax,pre-vaccine,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
2020-06-05,4,1.0,1.0,0,514.29,405.0,349.57,2.86,1.43,0.46,pre-vax,pre-vaccine,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0
2020-06-06,5,0.0,0.0,0,526.14,415.86,365.86,4.0,1.29,1.0,pre-vax,pre-vaccine,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.0
2020-06-07,6,0.0,0.0,0,568.43,388.0,389.29,3.63,1.29,1.0,pre-vax,pre-vaccine,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.0
2020-06-08,0,0.0,0.0,0,567.86,387.0,395.14,5.33,1.29,1.0,pre-vax,pre-vaccine,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
2020-06-09,1,0.0,0.0,0,481.0,505.43,379.86,9.71,2.14,1.0,pre-vax,pre-vaccine,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
2020-06-10,2,0.0,0.0,0,479.29,523.43,403.71,12.0,2.38,1.0,pre-vax,pre-vaccine,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
